0 	 -2.38419e-07 
0.0488281 	 -2.38419e-07 
0.0976562 	 -2.38419e-07 
0.146484 	 -2.38419e-07 
0.195312 	 -2.38419e-07 
0.244141 	 -2.38419e-07 
0.292969 	 -2.38419e-07 
0.341797 	 -2.38419e-07 
0.390625 	 -2.38419e-07 
0.439453 	 -2.38419e-07 
0.488281 	 -2.38419e-07 
0.537109 	 -2.38419e-07 
0.585938 	 -2.38419e-07 
0.634766 	 -2.38419e-07 
0.683594 	 -2.38419e-07 
0.732422 	 -2.38419e-07 
0.78125 	 -2.38419e-07 
0.830078 	 -2.38419e-07 
0.878906 	 -2.38419e-07 
0.927734 	 -2.38419e-07 
0.976562 	 -2.38419e-07 
1.02539 	 -2.38419e-07 
1.07422 	 -2.38419e-07 
1.12305 	 -2.38419e-07 
1.17188 	 -2.38419e-07 
1.2207 	 -2.38419e-07 
1.26953 	 -2.38419e-07 
1.31836 	 -2.38419e-07 
1.36719 	 -2.38419e-07 
1.41602 	 -2.38419e-07 
1.46484 	 -2.38419e-07 
1.51367 	 -2.38419e-07 
1.5625 	 -2.38419e-07 
1.61133 	 -2.38419e-07 
1.66016 	 -2.38419e-07 
1.70898 	 -2.38419e-07 
1.75781 	 -2.38419e-07 
1.80664 	 -2.38419e-07 
1.85547 	 -2.38419e-07 
1.9043 	 -2.38419e-07 
1.95312 	 -2.38419e-07 
2.00195 	 -2.38419e-07 
2.05078 	 -2.38419e-07 
2.09961 	 -2.38419e-07 
2.14844 	 -2.38419e-07 
2.19727 	 -2.38419e-07 
2.24609 	 -2.38419e-07 
2.29492 	 -2.38419e-07 
2.34375 	 -2.38419e-07 
2.39258 	 -2.38419e-07 
2.44141 	 -2.38419e-07 
2.49023 	 -2.38419e-07 
2.53906 	 -2.38419e-07 
2.58789 	 -2.38419e-07 
2.63672 	 -2.38419e-07 
2.68555 	 -2.38419e-07 
2.73438 	 -2.38419e-07 
2.7832 	 -2.38419e-07 
2.83203 	 -2.38419e-07 
2.88086 	 -2.38419e-07 
2.92969 	 -2.38419e-07 
2.97852 	 -2.38419e-07 
3.02734 	 -2.38419e-07 
3.07617 	 -2.38419e-07 
3.125 	 -2.38419e-07 
3.17383 	 -2.38419e-07 
3.22266 	 -2.38419e-07 
3.27148 	 -2.38419e-07 
3.32031 	 -2.38419e-07 
3.36914 	 -2.38419e-07 
3.41797 	 -2.38419e-07 
3.4668 	 -2.38419e-07 
3.51562 	 -2.38419e-07 
3.56445 	 -2.38419e-07 
3.61328 	 -2.38419e-07 
3.66211 	 -2.38419e-07 
3.71094 	 -2.38419e-07 
3.75977 	 -2.38419e-07 
3.80859 	 -2.38419e-07 
3.85742 	 -2.38419e-07 
3.90625 	 -2.38419e-07 
