0 	 0 	 1 	 0 
0 	 0.20944 	 0.999925 	 6.28837e-18 
0 	 0.418879 	 0.999699 	 3.46945e-18 
0 	 0.628319 	 0.999323 	 -1.04083e-17 
0 	 0.837758 	 0.998796 	 0 
0 	 1.0472 	 0.99812 	 4.33681e-18 
0 	 1.25664 	 0.997294 	 1.73472e-18 
0 	 1.46608 	 0.996319 	 -1.38778e-17 
0 	 1.67552 	 0.995196 	 0 
0 	 1.88496 	 0.993926 	 -0 
0 	 2.0944 	 0.992508 	 1.9082e-17 
0 	 2.30383 	 0.990944 	 -1.04083e-17 
0 	 2.51327 	 0.989235 	 0 
0 	 2.72271 	 0.987382 	 -3.46945e-18 
0 	 2.93215 	 0.985386 	 6.93889e-18 
0 	 3.14159 	 0.983248 	 -8.67362e-18 
0 	 3.35103 	 0.98097 	 0 
0 	 3.56047 	 0.978552 	 1.73472e-18 
0 	 3.76991 	 0.975997 	 8.67362e-18 
0 	 3.97935 	 0.973306 	 -1.73472e-17 
0 	 4.18879 	 0.97048 	 0 
0 	 4.39823 	 0.967522 	 1.73472e-18 
0 	 4.60767 	 0.964432 	 6.93889e-18 
0 	 4.81711 	 0.961213 	 -1.73472e-17 
0 	 5.02655 	 0.957867 	 0 
0 	 5.23599 	 0.954396 	 -1.38778e-17 
0 	 5.44543 	 0.950802 	 3.46945e-17 
0 	 5.65487 	 0.947087 	 -1.04083e-17 
0 	 5.86431 	 0.943253 	 0 
0 	 6.07375 	 0.939302 	 -0 
0 	 6.28319 	 0.935238 	 0 
0 	 6.49262 	 0.931062 	 -1.38778e-17 
0 	 6.70206 	 0.926777 	 0 
0 	 6.9115 	 0.922385 	 -4.90654e-18 
0 	 7.12094 	 0.91789 	 9.81308e-18 
0 	 7.33038 	 0.913293 	 -9.81308e-18 
0 	 7.53982 	 0.908598 	 0 
0 	 7.74926 	 0.903808 	 9.81308e-18 
0 	 7.9587 	 0.898925 	 9.81308e-18 
0 	 8.16814 	 0.893952 	 -9.81308e-18 
0 	 8.37758 	 0.888893 	 0 
0 	 8.58702 	 0.883749 	 -1.96262e-17 
0 	 8.79646 	 0.878526 	 2.45327e-17 
0 	 9.0059 	 0.873225 	 -0 
0 	 9.21534 	 0.867849 	 0 
0 	 9.42478 	 0.862403 	 -9.81308e-18 
0 	 9.63422 	 0.856889 	 9.81308e-18 
0 	 9.84366 	 0.85131 	 -1.47196e-17 
0 	 10.0531 	 0.845671 	 0 
0 	 10.2625 	 0.839974 	 -1.04083e-17 
0 	 10.472 	 0.834222 	 1.38778e-17 
0 	 10.6814 	 0.82842 	 -2.08167e-17 
0 	 10.8909 	 0.822571 	 0 
0 	 11.1003 	 0.816678 	 -0 
0 	 11.3097 	 0.810745 	 1.38778e-17 
0 	 11.5192 	 0.804775 	 -3.46945e-18 
0 	 11.7286 	 0.798773 	 0 
0 	 11.9381 	 0.79274 	 -1.38778e-17 
0 	 12.1475 	 0.786683 	 3.46945e-17 
0 	 12.3569 	 0.780603 	 3.46945e-18 
0 	 12.5664 	 0.774504 	 0 
0 	 12.7758 	 0.768391 	 -1.38778e-17 
0 	 12.9852 	 0.762267 	 0 
0 	 13.1947 	 0.756135 	 -3.46945e-18 
0 	 13.4041 	 0.75 	 0 
0 	 13.6136 	 0.743865 	 -1.38778e-17 
0 	 13.823 	 0.737733 	 1.38778e-17 
0 	 14.0324 	 0.731609 	 -1.73472e-17 
0 	 14.2419 	 0.725496 	 0 
0 	 14.4513 	 0.719397 	 -0 
0 	 14.6608 	 0.713317 	 1.73472e-17 
0 	 14.8702 	 0.70726 	 -0 
0 	 15.0796 	 0.701227 	 0 
0 	 15.2891 	 0.695225 	 -2.77556e-17 
0 	 15.4985 	 0.689255 	 1.73472e-17 
0 	 15.708 	 0.683322 	 3.46945e-18 
0 	 15.9174 	 0.677429 	 0 
0 	 16.1268 	 0.67158 	 -1.38778e-17 
0 	 16.3363 	 0.665778 	 3.46945e-18 
0 	 16.5457 	 0.660026 	 -3.46945e-18 
0 	 16.7552 	 0.654329 	 0 
0 	 16.9646 	 0.64869 	 -1.73472e-17 
0 	 17.174 	 0.643111 	 1.38778e-17 
0 	 17.3835 	 0.637597 	 -1.38778e-17 
0 	 17.5929 	 0.632151 	 0 
0 	 17.8024 	 0.626775 	 -0 
0 	 18.0118 	 0.621474 	 1.38778e-17 
0 	 18.2212 	 0.616251 	 3.46945e-18 
0 	 18.4307 	 0.611107 	 0 
0 	 18.6401 	 0.606048 	 -1.38778e-17 
0 	 18.8496 	 0.601075 	 0 
0 	 19.059 	 0.596192 	 3.46945e-18 
0 	 19.2684 	 0.591402 	 0 
0 	 19.4779 	 0.586707 	 -1.38778e-17 
0 	 19.6873 	 0.58211 	 6.93889e-18 
0 	 19.8968 	 0.577615 	 -3.46945e-18 
0 	 20.1062 	 0.573223 	 0 
0 	 20.3156 	 0.568938 	 -1.22663e-17 
0 	 20.5251 	 0.564762 	 7.35981e-18 
0 	 20.7345 	 0.560698 	 -9.81308e-18 
0 	 20.944 	 0.556747 	 0 
0 	 21.1534 	 0.552913 	 -9.81308e-18 
0 	 21.3628 	 0.549198 	 1.47196e-17 
0 	 21.5723 	 0.545604 	 9.81308e-18 
0 	 21.7817 	 0.542133 	 0 
0 	 21.9911 	 0.538787 	 -1.96262e-17 
0 	 22.2006 	 0.535568 	 0 
0 	 22.41 	 0.532478 	 4.90654e-18 
0 	 22.6195 	 0.52952 	 0 
0 	 22.8289 	 0.526694 	 -4.90654e-18 
0 	 23.0383 	 0.524003 	 0 
0 	 23.2478 	 0.521448 	 4.90654e-18 
0 	 23.4572 	 0.51903 	 0 
0 	 23.6667 	 0.516752 	 -1.56125e-17 
0 	 23.8761 	 0.514614 	 5.20417e-18 
0 	 24.0855 	 0.512618 	 -0 
0 	 24.295 	 0.510765 	 0 
0 	 24.5044 	 0.509056 	 -1.73472e-18 
0 	 24.7139 	 0.507492 	 6.93889e-18 
0 	 24.9233 	 0.506074 	 1.38778e-17 
0 	 25.1327 	 0.504804 	 0 
0 	 25.3422 	 0.503681 	 -1.38778e-17 
0 	 25.5516 	 0.502706 	 -9.54098e-18 
0 	 25.7611 	 0.50188 	 1.21431e-17 
0 	 25.9705 	 0.501204 	 0 
0 	 26.1799 	 0.500677 	 3.46945e-18 
0 	 26.3894 	 0.500301 	 -5.20417e-18 
0 	 26.5988 	 0.500075 	 8.67362e-18 
0 	 -26.8083 	 0.5 	 0 
0 	 -26.5988 	 0.500075 	 -6.28837e-18 
0 	 -26.3894 	 0.500301 	 -3.46945e-18 
0 	 -26.1799 	 0.500677 	 1.04083e-17 
0 	 -25.9705 	 0.501204 	 0 
0 	 -25.7611 	 0.50188 	 -4.33681e-18 
0 	 -25.5516 	 0.502706 	 -1.73472e-18 
0 	 -25.3422 	 0.503681 	 1.38778e-17 
0 	 -25.1327 	 0.504804 	 0 
0 	 -24.9233 	 0.506074 	 -0 
0 	 -24.7139 	 0.507492 	 -1.9082e-17 
0 	 -24.5044 	 0.509056 	 1.04083e-17 
0 	 -24.295 	 0.510765 	 0 
0 	 -24.0855 	 0.512618 	 3.46945e-18 
0 	 -23.8761 	 0.514614 	 -6.93889e-18 
0 	 -23.6667 	 0.516752 	 8.67362e-18 
0 	 -23.4572 	 0.51903 	 0 
0 	 -23.2478 	 0.521448 	 -1.73472e-18 
0 	 -23.0383 	 0.524003 	 -8.67362e-18 
0 	 -22.8289 	 0.526694 	 1.73472e-17 
0 	 -22.6195 	 0.52952 	 0 
0 	 -22.41 	 0.532478 	 -1.73472e-18 
0 	 -22.2006 	 0.535568 	 -6.93889e-18 
0 	 -21.9911 	 0.538787 	 1.73472e-17 
0 	 -21.7817 	 0.542133 	 0 
0 	 -21.5723 	 0.545604 	 1.38778e-17 
0 	 -21.3628 	 0.549198 	 -3.46945e-17 
0 	 -21.1534 	 0.552913 	 1.04083e-17 
0 	 -20.944 	 0.556747 	 0 
0 	 -20.7345 	 0.560698 	 -0 
0 	 -20.5251 	 0.564762 	 0 
0 	 -20.3156 	 0.568938 	 1.38778e-17 
0 	 -20.1062 	 0.573223 	 0 
0 	 -19.8968 	 0.577615 	 4.90654e-18 
0 	 -19.6873 	 0.58211 	 -9.81308e-18 
0 	 -19.4779 	 0.586707 	 9.81308e-18 
0 	 -19.2684 	 0.591402 	 0 
0 	 -19.059 	 0.596192 	 -9.81308e-18 
0 	 -18.8496 	 0.601075 	 -9.81308e-18 
0 	 -18.6401 	 0.606048 	 9.81308e-18 
0 	 -18.4307 	 0.611107 	 0 
0 	 -18.2212 	 0.616251 	 1.96262e-17 
0 	 -18.0118 	 0.621474 	 -2.45327e-17 
0 	 -17.8024 	 0.626775 	 -0 
0 	 -17.5929 	 0.632151 	 0 
0 	 -17.3835 	 0.637597 	 9.81308e-18 
0 	 -17.174 	 0.643111 	 -9.81308e-18 
0 	 -16.9646 	 0.64869 	 1.47196e-17 
0 	 -16.7552 	 0.654329 	 0 
0 	 -16.5457 	 0.660026 	 1.04083e-17 
0 	 -16.3363 	 0.665778 	 -1.38778e-17 
0 	 -16.1268 	 0.67158 	 2.08167e-17 
0 	 -15.9174 	 0.677429 	 0 
0 	 -15.708 	 0.683322 	 -0 
0 	 -15.4985 	 0.689255 	 -1.38778e-17 
0 	 -15.2891 	 0.695225 	 3.46945e-18 
0 	 -15.0796 	 0.701227 	 0 
0 	 -14.8702 	 0.70726 	 1.38778e-17 
0 	 -14.6608 	 0.713317 	 -3.46945e-17 
0 	 -14.4513 	 0.719397 	 -3.46945e-18 
