0 	 inf 
0.01 	 4.72124 
0.02 	 4.02846 
0.03 	 3.62353 
0.04 	 3.33654 
0.05 	 3.11423 
0.06 	 2.93288 
0.07 	 2.77982 
0.08 	 2.64749 
0.09 	 2.53102 
0.1 	 2.42707 
0.11 	 2.33327 
0.12 	 2.24786 
0.13 	 2.1695 
0.14 	 2.09717 
0.15 	 2.03003 
0.16 	 1.96742 
0.17 	 1.9088 
0.18 	 1.85371 
0.19 	 1.80179 
0.2 	 1.7527 
0.21 	 1.70619 
0.22 	 1.662 
0.23 	 1.61994 
0.24 	 1.57983 
0.25 	 1.54151 
0.26 	 1.50484 
0.27 	 1.46971 
0.28 	 1.436 
0.29 	 1.40361 
0.3 	 1.37246 
0.31 	 1.34247 
0.32 	 1.31356 
0.33 	 1.28567 
0.34 	 1.25873 
0.35 	 1.23271 
0.36 	 1.20754 
0.37 	 1.18317 
0.38 	 1.15958 
0.39 	 1.13671 
0.4 	 1.11453 
0.41 	 1.09301 
0.42 	 1.07212 
0.43 	 1.05182 
0.44 	 1.03209 
0.45 	 1.01291 
0.46 	 0.994256 
0.47 	 0.976098 
0.48 	 0.958418 
0.49 	 0.941198 
0.5 	 0.924419 
0.51 	 0.908064 
0.52 	 0.892116 
0.53 	 0.87656 
0.54 	 0.861382 
0.55 	 0.846568 
0.56 	 0.832105 
0.57 	 0.81798 
0.58 	 0.804182 
0.59 	 0.7907 
0.6 	 0.777522 
0.61 	 0.76464 
0.62 	 0.752042 
0.63 	 0.739721 
0.64 	 0.727668 
0.65 	 0.715873 
0.66 	 0.70433 
0.67 	 0.69303 
0.68 	 0.681966 
0.69 	 0.671132 
0.7 	 0.66052 
0.71 	 0.650124 
0.72 	 0.639938 
0.73 	 0.629956 
0.74 	 0.620173 
0.75 	 0.610582 
0.76 	 0.60118 
0.77 	 0.591959 
0.78 	 0.582917 
0.79 	 0.574048 
0.8 	 0.565347 
0.81 	 0.556811 
0.82 	 0.548434 
0.83 	 0.540214 
0.84 	 0.532146 
0.85 	 0.524226 
0.86 	 0.516451 
0.87 	 0.508818 
0.88 	 0.501322 
0.89 	 0.49396 
0.9 	 0.48673 
0.91 	 0.479629 
0.92 	 0.472652 
0.93 	 0.465798 
0.94 	 0.459064 
0.95 	 0.452447 
0.96 	 0.445944 
0.97 	 0.439552 
0.98 	 0.43327 
0.99 	 0.427095 
1 	 0.421024 
1.01 	 0.415056 
1.02 	 0.409188 
1.03 	 0.403418 
1.04 	 0.397743 
1.05 	 0.392163 
1.06 	 0.386674 
1.07 	 0.381276 
1.08 	 0.375966 
1.09 	 0.370742 
1.1 	 0.365602 
1.11 	 0.360546 
1.12 	 0.355571 
1.13 	 0.350675 
1.14 	 0.345858 
1.15 	 0.341117 
1.16 	 0.336451 
1.17 	 0.331858 
1.18 	 0.327338 
1.19 	 0.322888 
1.2 	 0.318508 
1.21 	 0.314196 
1.22 	 0.309951 
1.23 	 0.305771 
1.24 	 0.301655 
1.25 	 0.297603 
1.26 	 0.293613 
1.27 	 0.289683 
1.28 	 0.285813 
1.29 	 0.282002 
1.3 	 0.278248 
1.31 	 0.27455 
1.32 	 0.270908 
1.33 	 0.267321 
1.34 	 0.263787 
1.35 	 0.260305 
1.36 	 0.256876 
1.37 	 0.253497 
1.38 	 0.250167 
1.39 	 0.246887 
1.4 	 0.243655 
1.41 	 0.24047 
1.42 	 0.237332 
1.43 	 0.234239 
1.44 	 0.231191 
1.45 	 0.228188 
1.46 	 0.225227 
1.47 	 0.22231 
1.48 	 0.219434 
1.49 	 0.216599 
1.5 	 0.213806 
1.51 	 0.211052 
1.52 	 0.208337 
1.53 	 0.20566 
1.54 	 0.203022 
1.55 	 0.200421 
1.56 	 0.197857 
1.57 	 0.195329 
1.58 	 0.192836 
1.59 	 0.190378 
1.6 	 0.187955 
1.61 	 0.185565 
1.62 	 0.183209 
1.63 	 0.180886 
1.64 	 0.178594 
1.65 	 0.176335 
1.66 	 0.174107 
1.67 	 0.171909 
1.68 	 0.169742 
1.69 	 0.167604 
1.7 	 0.165496 
1.71 	 0.163417 
1.72 	 0.161366 
1.73 	 0.159343 
1.74 	 0.157348 
1.75 	 0.15538 
1.76 	 0.153438 
1.77 	 0.151523 
1.78 	 0.149634 
1.79 	 0.14777 
1.8 	 0.145931 
1.81 	 0.144117 
1.82 	 0.142328 
1.83 	 0.140562 
1.84 	 0.13882 
1.85 	 0.137102 
1.86 	 0.135406 
1.87 	 0.133733 
1.88 	 0.132082 
1.89 	 0.130453 
1.9 	 0.128846 
1.91 	 0.12726 
1.92 	 0.125695 
1.93 	 0.124151 
1.94 	 0.122627 
1.95 	 0.121123 
1.96 	 0.119638 
1.97 	 0.118174 
1.98 	 0.116728 
1.99 	 0.115302 
2 	 0.113894 
2.01 	 0.112504 
2.02 	 0.111133 
2.03 	 0.109779 
2.04 	 0.108443 
2.05 	 0.107125 
2.06 	 0.105823 
2.07 	 0.104539 
2.08 	 0.103271 
2.09 	 0.102019 
2.1 	 0.100784 
2.11 	 0.0995642 
2.12 	 0.0983604 
2.13 	 0.097172 
2.14 	 0.0959989 
2.15 	 0.0948408 
2.16 	 0.0936976 
2.17 	 0.092569 
2.18 	 0.0914549 
2.19 	 0.0903549 
2.2 	 0.089269 
2.21 	 0.0881969 
2.22 	 0.0871385 
2.23 	 0.0860935 
2.24 	 0.0850618 
2.25 	 0.0840431 
2.26 	 0.0830374 
2.27 	 0.0820444 
2.28 	 0.0810639 
2.29 	 0.0800958 
2.3 	 0.0791399 
2.31 	 0.0781961 
2.32 	 0.0772642 
2.33 	 0.0763439 
2.34 	 0.0754352 
2.35 	 0.074538 
2.36 	 0.073652 
2.37 	 0.072777 
2.38 	 0.071913 
2.39 	 0.0710599 
2.4 	 0.0702173 
2.41 	 0.0693853 
2.42 	 0.0685637 
2.43 	 0.0677523 
2.44 	 0.0669509 
2.45 	 0.0661596 
2.46 	 0.065378 
2.47 	 0.0646062 
2.48 	 0.0638439 
2.49 	 0.0630911 
2.5 	 0.0623476 
2.51 	 0.0616132 
2.52 	 0.060888 
2.53 	 0.0601716 
2.54 	 0.0594642 
2.55 	 0.0587654 
2.56 	 0.0580752 
2.57 	 0.0573935 
2.58 	 0.0567202 
2.59 	 0.0560552 
2.6 	 0.0553983 
2.61 	 0.0547495 
2.62 	 0.0541086 
2.63 	 0.0534755 
2.64 	 0.0528502 
2.65 	 0.0522326 
2.66 	 0.0516224 
2.67 	 0.0510198 
2.68 	 0.0504244 
2.69 	 0.0498363 
2.7 	 0.0492554 
2.71 	 0.0486815 
2.72 	 0.0481146 
2.73 	 0.0475546 
2.74 	 0.0470014 
2.75 	 0.0464549 
2.76 	 0.045915 
2.77 	 0.0453817 
2.78 	 0.0448548 
2.79 	 0.0443342 
2.8 	 0.04382 
2.81 	 0.0433119 
2.82 	 0.04281 
2.83 	 0.0423142 
2.84 	 0.0418243 
2.85 	 0.0413403 
2.86 	 0.0408621 
2.87 	 0.0403897 
2.88 	 0.039923 
2.89 	 0.0394618 
2.9 	 0.0390062 
2.91 	 0.0385561 
2.92 	 0.0381113 
2.93 	 0.0376719 
2.94 	 0.0372377 
2.95 	 0.0368088 
2.96 	 0.0363849 
2.97 	 0.0359661 
2.98 	 0.0355523 
2.99 	 0.0351435 
3 	 0.0347395 
3.01 	 0.0343403 
3.02 	 0.0339459 
3.03 	 0.0335562 
3.04 	 0.0331711 
3.05 	 0.0327906 
3.06 	 0.0324146 
3.07 	 0.0320431 
3.08 	 0.031676 
3.09 	 0.0313132 
3.1 	 0.0309547 
3.11 	 0.0306005 
3.12 	 0.0302504 
3.13 	 0.0299046 
3.14 	 0.0295627 
3.15 	 0.029225 
3.16 	 0.0288912 
3.17 	 0.0285614 
3.18 	 0.0282354 
3.19 	 0.0279133 
3.2 	 0.027595 
3.21 	 0.0272804 
3.22 	 0.0269696 
3.23 	 0.0266624 
3.24 	 0.0263588 
3.25 	 0.0260588 
3.26 	 0.0257623 
3.27 	 0.0254692 
3.28 	 0.0251797 
3.29 	 0.0248935 
3.3 	 0.0246106 
3.31 	 0.0243311 
3.32 	 0.0240549 
3.33 	 0.0237819 
3.34 	 0.023512 
3.35 	 0.0232454 
3.36 	 0.0229818 
3.37 	 0.0227213 
3.38 	 0.0224639 
3.39 	 0.0222095 
3.4 	 0.021958 
3.41 	 0.0217095 
3.42 	 0.0214639 
3.43 	 0.0212211 
3.44 	 0.0209811 
3.45 	 0.020744 
3.46 	 0.0205096 
3.47 	 0.0202779 
3.48 	 0.0200489 
3.49 	 0.0198226 
3.5 	 0.0195989 
3.51 	 0.0193778 
3.52 	 0.0191593 
3.53 	 0.0189433 
3.54 	 0.0187298 
3.55 	 0.0185187 
3.56 	 0.0183101 
3.57 	 0.018104 
3.58 	 0.0179002 
3.59 	 0.0176987 
3.6 	 0.0174996 
3.61 	 0.0173028 
3.62 	 0.0171083 
3.63 	 0.016916 
3.64 	 0.0167259 
3.65 	 0.0165381 
3.66 	 0.0163524 
3.67 	 0.0161688 
3.68 	 0.0159873 
3.69 	 0.015808 
3.7 	 0.0156307 
3.71 	 0.0154554 
3.72 	 0.0152821 
3.73 	 0.0151109 
3.74 	 0.0149416 
3.75 	 0.0147743 
3.76 	 0.0146088 
3.77 	 0.0144453 
3.78 	 0.0142836 
3.79 	 0.0141239 
3.8 	 0.0139659 
3.81 	 0.0138097 
3.82 	 0.0136554 
3.83 	 0.0135028 
3.84 	 0.0133519 
3.85 	 0.0132028 
3.86 	 0.0130554 
3.87 	 0.0129096 
3.88 	 0.0127655 
